scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev6,allgreen,30366,1281.70,16885.46,2276.00,994.3,2.3440976827650775,57.339661766125346,False,2278.4848484848485
turin,1,vehev5,no-preemption,15239,856.50,5075.14,1699.00,842.5,,,False,
turin,1,vehev1,rfid,17651,1215.62,3218.60,1960.00,744.3800000000001,2.6590299600204013,62.39230038640379,False,265.1714285714286
turin,1,vehev6,kapusta2,16250,6415.44,23885.80,7409.00,993.5600000000004,-2.1036574568968343,-110.36574568968342,False,1246.5151515151515
turin,1,vehev5,no-preemption,14368,754.32,4339.43,1596.00,841.68,,,False,
turin,1,vehev6,allgreen,15239,1871.83,18888.51,2866.00,994.1700000000001,1.8643840519705315,46.36298251194191,False,2869.2727272727275
turin,1,vehev6,fuzzy,16993,2426.48,22003.27,3090.00,663.52,2.0834501005571857,52.00269016605841,False,47.303030303030305
turin,1,vehev1,rfid,6325,729.28,2582.84,1473.00,743.72,2.109189885914875,52.588431858222975,False,265.1714285714286
turin,1,vehev1,no-preemption,16250,2284.87,4364.66,3030.00,745.1300000000001,,,False,
turin,1,vehev2,rfid,17651,131.24,1760.22,973.00,841.76,2.667784212130448,62.51570889980578,False,211.31578947368422
turin,1,vehev5,tpn4,27226,315.98,8750.37,1158.00,842.02,3.0389265143363504,67.0936432558527,False,377.57894736842104
turin,1,vehev6,rfid,20276,3737.52,28985.47,4732.00,994.48,1.018836019606584,1.8487783356793241,False,238.33333333333334
turin,1,vehev2,allgreen,16250,78.84,1636.70,922.00,843.16,4.4396245560629115,77.47557282441004,False,923.4736842105264
turin,1,vehev3,allgreen,10105,1583.87,4896.17,2577.00,993.1300000000001,4.930751892516431,79.71911745310621,False,2579.7272727272725
turin,1,vehev4,kapusta2,12811,2342.21,10326.23,3087.00,744.79,2.0938301860208948,52.2406350488052,False,1111.2571428571428
turin,1,vehev4,no-preemption,21907,5753.26,16065.85,6496.00,742.7399999999998,,,False,
turin,1,vehev6,rfid,22570,5512.63,30428.54,6506.00,993.3699999999999,1.2834871921387796,22.087263034263838,False,238.33333333333334
turin,1,vehev4,fuzzy,30366,4792.79,12939.14,5289.00,496.21000000000004,1.08879796527701,8.155596181190338,False,53.14705882352941
turin,1,vehev5,rfid,30366,490.38,5847.59,1332.00,841.62,1.9611933602512337,49.01063708109344,False,211.31578947368422
turin,1,vehev5,tpn4,2094,474.12,9643.93,1316.00,841.88,2.2454230996372226,55.46496336652263,False,446.7368421052632
turin,1,vehev3,tpn4,21907,411.26,2561.32,1404.00,992.74,22.244905898944708,95.50458876048813,False,419.3333333333333
turin,1,vehev1,allgreen,22760,85.37,1723.82,829.00,743.63,15.523954550778962,93.55834238802366,False,832.3714285714286
turin,1,vehev2,tpn4,21907,82.86,5960.02,925.00,842.14,4.147598358677287,75.88966159397096,False,329.1578947368421
